satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,Probabilidad_de_irse,Riesgo,nombre
0.64,0.64,2,190,3,0,0,0,7,1,0.0,Bajo,Empleado 11912
0.91,0.82,2,241,3,0,0,0,7,2,0.0,Bajo,Empleado 11913
0.96,0.68,3,206,3,0,0,0,7,2,0.0,Bajo,Empleado 11914
0.74,0.7,4,273,3,0,0,0,7,2,0.0,Bajo,Empleado 11915
0.94,0.99,2,157,3,0,0,0,7,2,0.02,Bajo,Empleado 11916
0.37,0.72,3,183,2,0,0,0,7,1,0.0,Bajo,Empleado 11917
0.92,0.85,3,151,6,1,0,0,7,1,0.0,Bajo,Empleado 11918
0.86,0.72,3,217,3,0,0,0,7,1,0.0,Bajo,Empleado 11919
0.66,0.49,5,235,8,1,0,0,7,1,0.0,Bajo,Empleado 11920
0.19,0.61,4,127,8,0,0,0,7,1,0.0,Bajo,Empleado 11921
0.65,0.61,5,167,8,0,0,0,7,1,0.01,Bajo,Empleado 11922
0.92,0.44,3,260,8,0,0,0,7,1,0.0,Bajo,Empleado 11923
0.83,0.8,3,240,8,0,0,0,7,1,0.0,Bajo,Empleado 11924
0.94,0.82,4,187,3,0,0,0,7,1,0.0,Bajo,Empleado 11925
0.42,0.69,3,126,2,0,0,0,7,1,0.0,Bajo,Empleado 11926
0.78,0.53,6,168,3,0,0,0,7,1,0.0,Bajo,Empleado 11927
0.58,0.76,4,197,5,0,0,0,7,1,0.01,Bajo,Empleado 11928
0.5,0.64,2,170,8,0,0,0,7,1,0.01,Bajo,Empleado 11929
0.82,0.76,3,219,8,1,0,0,0,1,0.0,Bajo,Empleado 11930
0.97,0.92,6,137,8,1,0,0,6,1,0.0,Bajo,Empleado 11931
0.8,0.93,3,225,4,0,0,0,6,1,0.0,Bajo,Empleado 11932
0.82,0.84,3,194,3,0,0,0,6,1,0.0,Bajo,Empleado 11933
0.95,0.99,5,251,4,0,0,0,6,1,0.0,Bajo,Empleado 11934
0.88,0.51,5,195,4,0,0,0,0,1,0.0,Bajo,Empleado 11935
0.5,0.86,3,180,7,0,0,1,4,0,0.01,Bajo,Empleado 11936
0.53,0.8,2,225,7,1,0,1,4,0,0.0,Bajo,Empleado 11937
0.82,0.74,3,229,7,0,0,1,4,0,0.01,Bajo,Empleado 11938
0.15,0.74,6,144,7,0,0,1,4,0,0.01,Bajo,Empleado 11939
0.92,0.7,3,129,3,0,0,1,4,0,0.01,Bajo,Empleado 11940
0.53,0.74,3,172,10,0,0,1,4,0,0.0,Bajo,Empleado 11941
0.58,1.0,4,220,10,0,0,0,5,2,0.01,Bajo,Empleado 11942
0.88,0.74,3,273,10,0,0,0,7,2,0.01,Bajo,Empleado 11943
0.85,0.72,3,245,10,0,0,0,2,2,0.0,Bajo,Empleado 11944
0.99,0.68,5,264,10,1,0,0,8,2,0.0,Bajo,Empleado 11945
0.94,0.73,3,268,10,0,0,0,9,2,0.01,Bajo,Empleado 11946
0.63,0.94,3,172,3,0,0,0,4,2,0.0,Bajo,Empleado 11947
0.85,0.9,3,245,3,0,0,0,5,2,0.0,Bajo,Empleado 11948
0.95,0.66,5,192,3,0,0,0,5,2,0.0,Bajo,Empleado 11949
0.71,0.66,3,268,4,0,0,0,5,0,0.0,Bajo,Empleado 11950
0.49,0.88,4,244,3,0,0,0,7,1,0.01,Bajo,Empleado 11951
0.71,0.69,4,222,4,0,0,0,7,2,0.0,Bajo,Empleado 11952
0.52,0.62,5,239,2,0,0,0,7,2,0.01,Bajo,Empleado 11953
0.48,0.72,3,143,4,0,0,0,7,2,0.0,Bajo,Empleado 11954
0.82,0.79,3,160,3,0,0,0,7,2,0.0,Bajo,Empleado 11955
0.83,0.76,2,255,7,0,0,0,7,1,0.01,Bajo,Empleado 11956
0.85,0.87,4,152,7,0,0,0,7,1,0.0,Bajo,Empleado 11957
0.57,0.64,4,226,7,0,0,0,7,1,0.0,Bajo,Empleado 11958
0.16,0.63,5,266,7,0,0,0,0,1,0.02,Bajo,Empleado 11959
0.85,0.64,5,256,7,0,0,0,6,1,0.01,Bajo,Empleado 11960
0.82,0.67,3,198,3,1,0,0,6,1,0.0,Bajo,Empleado 11961
0.9,0.89,4,254,7,0,0,0,6,1,0.07,Bajo,Empleado 11962
0.92,0.64,2,104,7,0,0,0,6,1,0.0,Bajo,Empleado 11963
0.9,0.48,4,136,7,0,0,0,0,1,0.01,Bajo,Empleado 11964
0.82,0.8,5,205,3,0,0,0,0,1,0.0,Bajo,Empleado 11965
0.84,0.81,4,236,3,1,0,0,0,1,0.01,Bajo,Empleado 11966
0.92,0.65,3,176,3,0,0,0,0,1,0.0,Bajo,Empleado 11967
0.82,0.82,3,148,3,0,0,0,0,1,0.0,Bajo,Empleado 11968
0.8,0.8,4,146,3,1,0,0,0,1,0.0,Bajo,Empleado 11969
0.6,0.85,3,242,2,0,0,0,0,1,0.05,Bajo,Empleado 11970
0.14,0.38,5,115,6,1,0,0,5,0,0.03,Bajo,Empleado 11971
0.85,0.89,4,150,3,0,0,0,2,0,0.0,Bajo,Empleado 11972
0.55,0.81,3,239,8,0,0,0,2,0,0.0,Bajo,Empleado 11973
0.49,0.71,4,178,8,0,0,0,0,2,0.0,Bajo,Empleado 11974
0.82,0.58,5,263,8,0,0,0,0,2,0.0,Bajo,Empleado 11975
0.59,0.77,3,272,8,0,0,0,4,0,0.0,Bajo,Empleado 11976
0.9,0.82,3,133,8,0,0,0,5,2,0.0,Bajo,Empleado 11977
0.62,0.72,3,149,3,1,0,0,5,2,0.0,Bajo,Empleado 11978
0.61,0.68,3,193,2,0,0,0,5,2,0.0,Bajo,Empleado 11979
0.52,0.55,5,174,3,1,0,0,7,2,0.0,Bajo,Empleado 11980
0.79,0.87,4,223,5,0,0,0,7,2,0.14,Bajo,Empleado 11981
0.49,0.89,4,201,8,0,0,0,7,2,0.0,Bajo,Empleado 11982
0.73,0.67,2,139,8,0,0,0,7,2,0.0,Bajo,Empleado 11983
0.67,0.49,5,241,8,0,0,0,7,2,0.0,Bajo,Empleado 11984
0.52,0.61,4,187,4,1,0,0,7,2,0.0,Bajo,Empleado 11985
0.72,0.64,4,192,3,0,0,0,7,2,0.0,Bajo,Empleado 11986
0.48,0.5,5,142,4,0,0,0,0,2,0.01,Bajo,Empleado 11987
0.19,0.79,4,229,4,0,0,0,6,2,0.0,Bajo,Empleado 11988
0.49,0.49,3,104,7,0,0,0,6,0,0.0,Bajo,Empleado 11989
0.9,0.76,3,255,7,0,0,0,6,1,0.0,Bajo,Empleado 11990
0.49,0.49,4,212,7,0,0,0,6,2,0.0,Bajo,Empleado 11991
0.6,0.53,2,235,7,0,0,0,0,2,0.01,Bajo,Empleado 11992
0.62,0.85,3,237,3,1,0,0,0,2,0.0,Bajo,Empleado 11993
0.64,0.5,4,253,10,0,0,1,4,0,0.0,Bajo,Empleado 11994
0.22,0.94,3,193,10,0,0,1,4,0,0.0,Bajo,Empleado 11995
0.9,0.55,3,259,10,1,0,1,4,0,0.0,Bajo,Empleado 11996
0.74,0.95,5,266,10,0,0,1,4,0,0.01,Bajo,Empleado 11997
0.85,0.54,3,185,10,0,0,1,4,0,0.0,Bajo,Empleado 11998
0.33,0.65,3,172,10,0,0,1,5,0,0.0,Bajo,Empleado 11999
0.5,0.73,4,180,3,0,0,0,0,1,0.0,Bajo,Empleado 12000
0.38,0.53,2,157,3,0,1,0,7,1,1.0,Alto,Empleado 12001
0.8,0.86,5,262,6,0,1,0,7,2,0.99,Alto,Empleado 12002
0.11,0.88,7,272,4,0,1,0,7,2,1.0,Alto,Empleado 12003
0.72,0.87,5,223,5,0,1,0,7,1,1.0,Alto,Empleado 12004
0.37,0.52,2,159,3,0,1,0,7,1,1.0,Alto,Empleado 12005
0.41,0.5,2,153,3,0,1,0,7,1,1.0,Alto,Empleado 12006
0.1,0.77,6,247,4,0,1,0,7,1,1.0,Alto,Empleado 12007
0.92,0.85,5,259,5,0,1,0,7,1,1.0,Alto,Empleado 12008
0.89,1.0,5,224,5,0,1,0,7,1,1.0,Alto,Empleado 12009
0.42,0.53,2,142,3,0,1,0,7,1,1.0,Alto,Empleado 12010
0.45,0.54,2,135,3,0,1,0,7,1,1.0,Alto,Empleado 12011
0.11,0.81,6,305,4,0,1,0,7,1,1.0,Alto,Empleado 12012
0.84,0.92,4,234,5,0,1,0,7,1,1.0,Alto,Empleado 12013
0.41,0.55,2,148,3,0,1,0,7,1,1.0,Alto,Empleado 12014
0.36,0.56,2,137,3,0,1,0,7,1,1.0,Alto,Empleado 12015
0.38,0.54,2,143,3,0,1,0,7,1,1.0,Alto,Empleado 12016
0.45,0.47,2,160,3,0,1,0,7,1,1.0,Alto,Empleado 12017
0.78,0.99,4,255,6,0,1,0,7,1,1.0,Alto,Empleado 12018
0.45,0.51,2,160,3,1,1,1,7,1,1.0,Alto,Empleado 12019
0.76,0.89,5,262,5,0,1,0,7,1,1.0,Alto,Empleado 12020
0.11,0.83,6,282,4,0,1,0,7,1,1.0,Alto,Empleado 12021
0.38,0.55,2,147,3,0,1,0,7,1,1.0,Alto,Empleado 12022
0.09,0.95,6,304,4,0,1,0,7,1,1.0,Alto,Empleado 12023
0.46,0.57,2,139,3,0,1,0,7,1,1.0,Alto,Empleado 12024
0.4,0.53,2,158,3,0,1,0,7,1,1.0,Alto,Empleado 12025
0.89,0.92,5,242,5,0,1,0,7,1,1.0,Alto,Empleado 12026
0.82,0.87,4,239,5,0,1,0,7,1,1.0,Alto,Empleado 12027
0.4,0.49,2,135,3,0,1,0,7,1,1.0,Alto,Empleado 12028
0.41,0.46,2,128,3,0,1,0,2,1,1.0,Alto,Empleado 12029
0.38,0.5,2,132,3,0,1,0,2,1,1.0,Alto,Empleado 12030
0.09,0.62,6,294,4,0,1,0,2,1,0.99,Alto,Empleado 12031
0.45,0.57,2,134,3,0,1,0,3,1,1.0,Alto,Empleado 12032
0.4,0.51,2,145,3,0,1,0,3,1,1.0,Alto,Empleado 12033
0.45,0.55,2,140,3,0,1,0,3,1,1.0,Alto,Empleado 12034
0.84,0.87,4,246,6,0,1,0,3,1,1.0,Alto,Empleado 12035
0.1,0.94,6,255,4,0,1,0,9,1,1.0,Alto,Empleado 12036
0.38,0.46,2,137,3,0,1,0,9,1,1.0,Alto,Empleado 12037
0.45,0.5,2,126,3,0,1,0,9,1,1.0,Alto,Empleado 12038
0.11,0.89,6,306,4,0,1,0,9,1,1.0,Alto,Empleado 12039
0.41,0.54,2,152,3,0,1,0,9,1,1.0,Alto,Empleado 12040
0.87,0.88,5,269,5,0,1,0,9,1,1.0,Alto,Empleado 12041
0.45,0.48,2,158,3,0,1,0,9,1,1.0,Alto,Empleado 12042
0.4,0.46,2,127,3,0,1,0,9,1,1.0,Alto,Empleado 12043
0.1,0.8,7,281,4,0,1,0,9,1,1.0,Alto,Empleado 12044
0.09,0.89,6,276,4,0,1,0,9,1,1.0,Alto,Empleado 12045
0.84,0.74,3,182,4,0,1,0,9,1,1.0,Alto,Empleado 12046
0.4,0.55,2,147,3,0,1,0,8,1,1.0,Alto,Empleado 12047
0.57,0.7,3,273,6,0,1,0,8,1,0.89,Alto,Empleado 12048
0.4,0.54,2,148,3,0,1,0,8,1,1.0,Alto,Empleado 12049
0.43,0.47,2,147,3,0,1,0,8,1,1.0,Alto,Empleado 12050
0.13,0.78,6,152,2,0,1,0,8,1,0.69,Medio,Empleado 12051
0.44,0.55,2,135,3,0,1,0,8,1,1.0,Alto,Empleado 12052
0.38,0.55,2,134,3,0,1,0,8,1,1.0,Alto,Empleado 12053
0.39,0.54,2,132,3,0,1,0,8,1,1.0,Alto,Empleado 12054
0.1,0.92,7,307,4,0,1,0,8,1,1.0,Alto,Empleado 12055
0.37,0.46,2,140,3,0,1,0,8,1,1.0,Alto,Empleado 12056
0.11,0.94,7,255,4,0,1,0,8,1,1.0,Alto,Empleado 12057
0.1,0.81,6,309,4,0,1,0,9,1,1.0,Alto,Empleado 12058
0.38,0.54,2,128,3,0,1,0,9,1,1.0,Alto,Empleado 12059
0.85,1.0,4,225,5,0,1,0,9,1,1.0,Alto,Empleado 12060
0.85,0.91,5,226,5,0,1,0,4,2,0.99,Alto,Empleado 12061
0.11,0.93,7,308,4,0,1,0,0,2,1.0,Alto,Empleado 12062
0.1,0.95,6,244,5,0,1,0,0,2,1.0,Alto,Empleado 12063
0.36,0.56,2,132,3,0,1,0,0,2,1.0,Alto,Empleado 12064
0.11,0.94,6,286,4,0,1,0,0,2,1.0,Alto,Empleado 12065
0.81,0.7,6,161,4,0,1,0,0,2,0.82,Alto,Empleado 12066
0.43,0.54,2,153,3,0,1,0,6,2,1.0,Alto,Empleado 12067
0.9,0.98,4,264,6,0,1,0,6,2,1.0,Alto,Empleado 12068
0.76,0.86,5,223,5,1,1,0,6,2,0.96,Alto,Empleado 12069
0.43,0.5,2,135,3,0,1,0,6,2,1.0,Alto,Empleado 12070
0.74,0.99,2,277,3,0,1,0,0,2,0.61,Medio,Empleado 12071
0.09,0.77,5,275,4,0,1,0,6,2,0.99,Alto,Empleado 12072
0.45,0.49,2,149,3,0,1,0,6,0,1.0,Alto,Empleado 12073
0.09,0.87,7,295,4,0,1,0,6,1,1.0,Alto,Empleado 12074
0.11,0.97,6,277,4,0,1,0,6,2,1.0,Alto,Empleado 12075
0.11,0.79,7,306,4,0,1,0,6,2,1.0,Alto,Empleado 12076
0.1,0.83,6,295,4,0,1,0,6,2,1.0,Alto,Empleado 12077
0.4,0.54,2,137,3,0,1,0,5,2,1.0,Alto,Empleado 12078
0.43,0.56,2,157,3,0,1,0,7,1,1.0,Alto,Empleado 12079
0.39,0.56,2,142,3,0,1,0,2,1,1.0,Alto,Empleado 12080
0.45,0.54,2,140,3,0,1,0,8,1,1.0,Alto,Empleado 12081
0.38,0.49,2,151,3,0,1,0,9,1,1.0,Alto,Empleado 12082
0.79,0.59,4,139,3,0,1,1,4,1,0.97,Alto,Empleado 12083
0.84,0.85,4,249,6,0,1,0,5,1,1.0,Alto,Empleado 12084
0.11,0.77,6,291,4,0,1,0,5,1,1.0,Alto,Empleado 12085
0.11,0.87,6,305,4,0,1,0,5,1,1.0,Alto,Empleado 12086
0.17,0.84,5,232,3,0,1,0,7,1,0.95,Alto,Empleado 12087
0.44,0.45,2,132,3,0,1,0,7,1,1.0,Alto,Empleado 12088
0.37,0.57,2,130,3,0,1,0,7,1,1.0,Alto,Empleado 12089
0.1,0.79,6,291,4,0,1,0,7,1,1.0,Alto,Empleado 12090
0.4,0.5,2,130,3,0,1,0,7,1,1.0,Alto,Empleado 12091
0.89,1.0,5,246,5,0,1,0,7,1,1.0,Alto,Empleado 12092
0.42,0.48,2,143,3,0,1,0,7,1,1.0,Alto,Empleado 12093
0.46,0.55,2,129,3,0,1,0,7,1,1.0,Alto,Empleado 12094
0.09,0.83,6,255,4,0,1,0,7,1,1.0,Alto,Empleado 12095
0.37,0.51,2,155,3,0,1,0,7,1,1.0,Alto,Empleado 12096
0.1,0.77,6,265,4,0,1,0,7,1,1.0,Alto,Empleado 12097
0.1,0.84,6,279,4,0,1,0,7,1,1.0,Alto,Empleado 12098
0.11,0.97,6,284,4,0,1,0,7,1,1.0,Alto,Empleado 12099
0.9,1.0,5,221,6,0,1,0,7,2,1.0,Alto,Empleado 12100
0.38,0.52,2,154,3,0,1,0,7,2,1.0,Alto,Empleado 12101
0.36,0.52,2,147,3,0,1,0,7,2,1.0,Alto,Empleado 12102
0.42,0.46,2,150,3,0,1,0,7,2,1.0,Alto,Empleado 12103
0.09,0.94,7,267,4,0,1,0,7,2,1.0,Alto,Empleado 12104
0.43,0.52,2,158,3,0,1,0,7,2,1.0,Alto,Empleado 12105
0.24,0.46,7,224,5,0,1,0,2,2,0.98,Alto,Empleado 12106
0.91,1.0,4,257,5,0,1,0,2,2,1.0,Alto,Empleado 12107
0.44,0.5,2,148,3,0,1,0,2,2,1.0,Alto,Empleado 12108
0.71,0.87,3,177,4,0,1,0,3,2,0.94,Alto,Empleado 12109
0.4,0.49,2,155,3,0,1,0,3,2,1.0,Alto,Empleado 12110
0.43,0.47,2,144,3,0,1,0,3,2,1.0,Alto,Empleado 12111
0.09,0.85,6,289,4,0,1,0,3,0,1.0,Alto,Empleado 12112
0.43,0.52,2,160,3,0,1,0,9,1,1.0,Alto,Empleado 12113
0.9,0.96,4,258,5,0,1,0,9,2,1.0,Alto,Empleado 12114
0.84,1.0,5,234,5,0,1,0,9,2,1.0,Alto,Empleado 12115
0.37,0.48,2,137,3,0,1,0,9,2,1.0,Alto,Empleado 12116
0.86,0.68,5,263,2,0,1,0,9,2,0.85,Alto,Empleado 12117
0.11,0.84,6,251,4,0,1,0,9,1,1.0,Alto,Empleado 12118
0.37,0.57,2,133,3,0,1,0,9,1,1.0,Alto,Empleado 12119
0.4,0.46,2,132,3,0,1,0,9,1,1.0,Alto,Empleado 12120
0.14,0.62,4,158,4,1,1,0,9,1,0.9,Alto,Empleado 12121
0.4,0.46,2,135,3,0,1,0,9,1,1.0,Alto,Empleado 12122
0.75,1.0,4,216,6,0,1,0,9,1,0.72,Medio,Empleado 12123
0.11,0.84,6,300,5,1,1,0,8,1,1.0,Alto,Empleado 12124
0.46,0.49,2,138,3,0,1,0,8,1,1.0,Alto,Empleado 12125
0.11,0.92,6,260,4,0,1,0,8,1,1.0,Alto,Empleado 12126
0.38,0.49,2,132,3,0,1,0,8,1,1.0,Alto,Empleado 12127
0.7,0.89,3,183,5,0,1,0,8,1,0.91,Alto,Empleado 12128
0.09,0.82,6,250,4,0,1,0,8,1,1.0,Alto,Empleado 12129
0.37,0.45,2,151,3,0,1,0,8,1,1.0,Alto,Empleado 12130
0.1,0.83,6,292,4,0,1,0,8,1,1.0,Alto,Empleado 12131
0.38,0.57,2,140,3,0,1,0,8,1,1.0,Alto,Empleado 12132
0.9,1.0,5,221,5,0,1,0,8,1,1.0,Alto,Empleado 12133
0.44,0.51,2,138,3,0,1,0,8,1,1.0,Alto,Empleado 12134
0.36,0.5,2,132,3,0,1,0,9,1,1.0,Alto,Empleado 12135
0.31,0.84,7,133,5,0,1,0,9,1,0.86,Alto,Empleado 12136
0.1,0.84,6,283,4,1,1,0,9,1,1.0,Alto,Empleado 12137
0.42,0.48,2,129,3,0,1,0,4,1,1.0,Alto,Empleado 12138
0.74,1.0,4,249,5,0,1,0,0,1,1.0,Alto,Empleado 12139
0.73,0.87,5,257,5,0,1,0,0,1,1.0,Alto,Empleado 12140
0.09,0.96,6,245,4,0,1,0,0,1,1.0,Alto,Empleado 12141
0.45,0.53,2,155,3,0,1,0,0,1,1.0,Alto,Empleado 12142
0.11,0.8,6,256,4,0,1,0,0,1,1.0,Alto,Empleado 12143
0.37,0.47,2,152,3,0,1,0,6,1,1.0,Alto,Empleado 12144
0.84,0.99,4,267,5,0,1,0,6,1,1.0,Alto,Empleado 12145
0.41,0.46,2,151,3,0,1,0,6,1,1.0,Alto,Empleado 12146
0.76,0.92,4,239,5,0,1,0,6,1,1.0,Alto,Empleado 12147
0.11,0.87,6,306,4,0,1,0,0,1,1.0,Alto,Empleado 12148
0.84,0.88,4,263,5,1,1,0,5,1,1.0,Alto,Empleado 12149
0.39,0.5,2,147,3,0,1,0,5,1,1.0,Alto,Empleado 12150
0.11,0.91,6,278,4,0,1,0,5,1,1.0,Alto,Empleado 12151
0.45,0.56,2,154,3,0,1,0,5,1,1.0,Alto,Empleado 12152
0.37,0.52,2,143,3,0,1,0,5,1,1.0,Alto,Empleado 12153
0.4,0.52,2,155,3,0,1,0,5,1,1.0,Alto,Empleado 12154
0.39,0.48,2,160,3,0,1,0,7,1,1.0,Alto,Empleado 12155
0.11,0.8,6,304,4,0,1,0,2,1,1.0,Alto,Empleado 12156
0.83,1.0,5,240,5,0,1,0,8,1,1.0,Alto,Empleado 12157
0.11,0.92,6,305,4,0,1,0,9,1,1.0,Alto,Empleado 12158
0.39,0.5,2,136,3,0,1,0,4,1,1.0,Alto,Empleado 12159
0.45,0.45,2,132,3,0,1,0,5,1,1.0,Alto,Empleado 12160
0.1,0.95,7,301,4,0,1,0,5,1,1.0,Alto,Empleado 12161
0.9,0.98,5,243,6,0,1,0,5,1,1.0,Alto,Empleado 12162
0.45,0.51,2,147,3,0,1,0,7,1,1.0,Alto,Empleado 12163
0.79,0.89,5,239,5,0,1,0,7,1,1.0,Alto,Empleado 12164
0.9,0.99,5,260,5,0,1,0,7,1,1.0,Alto,Empleado 12165
0.11,0.84,7,296,4,0,1,0,7,1,1.0,Alto,Empleado 12166
0.43,0.55,2,129,3,0,1,0,7,1,1.0,Alto,Empleado 12167
0.31,0.54,5,132,5,0,1,0,7,1,0.64,Medio,Empleado 12168
0.32,0.5,2,135,5,0,1,0,7,1,0.68,Medio,Empleado 12169
0.45,0.57,2,158,3,0,1,0,7,1,1.0,Alto,Empleado 12170
0.81,0.99,4,259,5,0,1,0,7,1,1.0,Alto,Empleado 12171
0.41,0.46,2,160,3,0,1,1,7,1,1.0,Alto,Empleado 12172
0.11,0.78,7,278,4,0,1,0,7,1,1.0,Alto,Empleado 12173
0.1,0.88,6,284,4,0,1,0,7,1,1.0,Alto,Empleado 12174
0.7,0.53,2,274,4,0,1,0,7,1,0.84,Alto,Empleado 12175
0.54,0.74,4,164,2,0,1,0,7,1,0.95,Alto,Empleado 12176
0.41,0.48,2,148,3,0,1,0,7,1,1.0,Alto,Empleado 12177
0.38,0.5,2,140,3,0,1,0,7,2,1.0,Alto,Empleado 12178
0.37,0.51,2,127,3,0,1,0,7,2,1.0,Alto,Empleado 12179
0.11,0.85,6,308,5,0,1,0,7,2,1.0,Alto,Empleado 12180
0.4,0.47,2,146,3,0,1,0,7,2,1.0,Alto,Empleado 12181
0.1,0.84,6,261,4,0,1,0,2,2,1.0,Alto,Empleado 12182
0.89,0.99,5,257,5,0,1,0,2,2,1.0,Alto,Empleado 12183
0.11,0.8,6,285,4,0,1,0,2,2,1.0,Alto,Empleado 12184
0.36,0.55,2,141,3,0,1,0,3,2,1.0,Alto,Empleado 12185
0.4,0.46,2,127,3,0,1,0,3,2,1.0,Alto,Empleado 12186
0.09,0.85,6,297,4,0,1,0,3,2,1.0,Alto,Empleado 12187
0.4,0.46,2,143,3,0,1,0,3,2,1.0,Alto,Empleado 12188
0.37,0.55,2,152,3,0,1,0,9,2,1.0,Alto,Empleado 12189
0.44,0.51,2,156,3,0,1,0,9,0,1.0,Alto,Empleado 12190
0.09,0.8,7,283,5,0,1,0,9,1,1.0,Alto,Empleado 12191
0.92,0.87,4,226,6,1,1,0,9,2,0.97,Alto,Empleado 12192
0.74,0.91,4,232,5,0,1,0,9,2,1.0,Alto,Empleado 12193
0.09,0.82,6,249,4,0,1,0,9,2,1.0,Alto,Empleado 12194
0.89,0.95,4,275,5,0,1,0,9,2,1.0,Alto,Empleado 12195
0.09,0.8,6,304,4,0,1,0,9,1,1.0,Alto,Empleado 12196
0.27,0.54,7,278,3,0,1,0,9,1,0.97,Alto,Empleado 12197
0.1,0.91,6,287,4,0,1,0,9,1,1.0,Alto,Empleado 12198
0.1,0.89,7,285,4,0,1,0,9,1,1.0,Alto,Empleado 12199
0.77,0.94,5,226,6,0,1,0,8,1,1.0,Alto,Empleado 12200
0.9,0.82,5,259,5,0,1,0,8,1,0.95,Alto,Empleado 12201
0.39,0.5,2,135,3,0,1,0,8,1,1.0,Alto,Empleado 12202
0.76,1.0,5,219,5,0,1,0,8,1,1.0,Alto,Empleado 12203
0.1,0.93,6,256,4,0,1,0,8,1,1.0,Alto,Empleado 12204
0.87,0.9,5,254,6,0,1,0,8,1,1.0,Alto,Empleado 12205
0.38,0.5,2,153,3,0,1,0,8,1,1.0,Alto,Empleado 12206
0.77,0.99,5,228,5,0,1,0,8,1,1.0,Alto,Empleado 12207
0.78,0.87,4,228,5,0,1,0,8,1,0.99,Alto,Empleado 12208
0.44,0.5,2,128,3,0,1,0,8,1,1.0,Alto,Empleado 12209
0.38,0.52,2,153,3,0,1,0,8,1,1.0,Alto,Empleado 12210
0.43,0.46,2,156,3,0,1,0,9,1,1.0,Alto,Empleado 12211
0.39,0.5,4,294,3,0,1,0,9,1,0.93,Alto,Empleado 12212
0.88,1.0,5,219,5,0,1,0,9,1,1.0,Alto,Empleado 12213
0.45,0.46,2,153,3,0,1,0,4,1,1.0,Alto,Empleado 12214
0.4,0.53,2,151,3,0,1,0,0,1,1.0,Alto,Empleado 12215
0.36,0.51,2,155,3,0,1,0,0,1,1.0,Alto,Empleado 12216
0.36,0.48,2,158,3,0,1,0,0,1,1.0,Alto,Empleado 12217
0.9,0.98,5,245,5,0,1,0,0,1,1.0,Alto,Empleado 12218
0.43,0.53,2,131,3,0,1,0,0,1,1.0,Alto,Empleado 12219
0.89,0.87,5,225,5,0,1,0,6,1,1.0,Alto,Empleado 12220
0.1,0.84,6,286,4,0,1,0,6,1,1.0,Alto,Empleado 12221
0.37,0.5,2,135,3,0,1,0,6,1,1.0,Alto,Empleado 12222
0.37,0.51,2,153,3,0,1,0,6,1,1.0,Alto,Empleado 12223
0.87,0.9,5,252,5,0,1,0,0,1,1.0,Alto,Empleado 12224
0.4,0.56,2,149,3,0,1,0,2,1,1.0,Alto,Empleado 12225
0.9,0.97,4,258,5,0,1,0,2,1,0.99,Alto,Empleado 12226
0.37,0.46,2,158,3,0,1,0,3,1,1.0,Alto,Empleado 12227
0.44,0.54,2,149,3,0,1,0,3,1,1.0,Alto,Empleado 12228
0.85,0.95,5,236,5,0,1,0,3,1,1.0,Alto,Empleado 12229
0.78,0.98,5,239,6,0,1,0,5,1,1.0,Alto,Empleado 12230
0.42,0.47,2,159,3,0,1,0,5,1,0.99,Alto,Empleado 12231
0.92,0.99,5,255,6,0,1,0,7,1,1.0,Alto,Empleado 12232
0.11,0.83,6,244,4,0,1,0,2,1,1.0,Alto,Empleado 12233
0.42,0.56,2,134,3,0,1,0,8,1,1.0,Alto,Empleado 12234
0.48,0.57,4,270,4,0,1,0,9,1,0.91,Alto,Empleado 12235
0.83,0.85,4,255,5,0,1,0,4,1,1.0,Alto,Empleado 12236
0.4,0.53,2,151,3,0,1,0,5,1,1.0,Alto,Empleado 12237
0.43,0.45,2,135,3,0,1,0,5,1,1.0,Alto,Empleado 12238
0.43,0.53,2,146,3,0,1,0,5,1,1.0,Alto,Empleado 12239
0.1,0.97,7,254,4,0,1,0,7,1,1.0,Alto,Empleado 12240
0.1,0.87,7,289,4,0,1,0,7,1,1.0,Alto,Empleado 12241
0.37,0.46,2,156,3,0,1,0,7,1,1.0,Alto,Empleado 12242
0.38,0.53,2,156,3,0,1,0,7,1,1.0,Alto,Empleado 12243
0.4,0.5,2,128,3,0,1,0,7,1,1.0,Alto,Empleado 12244
0.89,0.86,5,275,5,0,1,0,7,1,1.0,Alto,Empleado 12245
0.45,0.46,2,155,3,0,1,0,7,1,1.0,Alto,Empleado 12246
0.37,0.48,2,159,3,0,1,0,7,1,1.0,Alto,Empleado 12247
0.46,0.49,2,148,3,0,1,0,7,1,1.0,Alto,Empleado 12248
0.87,0.91,4,228,5,0,1,0,7,1,0.99,Alto,Empleado 12249
0.11,0.84,6,298,4,0,1,0,7,1,1.0,Alto,Empleado 12250
0.79,0.87,5,261,5,0,1,0,7,1,0.99,Alto,Empleado 12251
0.79,0.92,5,254,6,0,1,0,7,1,1.0,Alto,Empleado 12252
0.19,0.59,7,192,3,0,1,0,7,1,1.0,Alto,Empleado 12253
0.87,0.98,4,248,5,0,1,0,7,1,1.0,Alto,Empleado 12254
0.6,0.92,2,258,5,0,1,0,7,1,0.97,Alto,Empleado 12255
0.44,0.45,2,156,3,0,1,0,7,2,1.0,Alto,Empleado 12256
